V1,V2
0.680272251367569,0.634132334031165
0.887907607480884,0.15094665531069
0.457764815539122,0.82989595644176
0.330671084113419,0.0102508077397943
0.76115648355335,0.938716119155288
0.561288685537875,0.456020152196288
0.100790443830192,0.525112361647189
0.0120297558605671,0.222380140796304
0.583642682060599,0.790002387948334
0.8437824472785,0.307855081744492
0.306638414040208,0.734861860051751
0.437150354497135,0.417788241989911
0.974928819574416,0.594304354861379
0.707021019421518,0.112645806744695
0.134806563146412,0.9297812031582
0.162941486574709,0.0749006867408752
0.74919808190316,0.882763749919832
0.947765898890793,0.394756413064897
0.394000275991857,0.593242555856705
0.270690722391009,0.254722430370748
0.825043093413115,0.702713139355183
0.61861783452332,0.215195514261723
0.0317425429821014,0.772574587725103
0.0741158341988921,0.481557283550501
0.517650355584919,0.537462803535163
0.788803155533969,0.0523246554657817
0.373336457647383,0.998860899358988
0.492251716554165,0.161599795334041
0.90810870565474,0.857649188488722
0.644812870770693,0.372999798506498
0.200920959934592,0.67841465305537
0.216007216833532,0.126375001855195
0.629665684886277,0.822424152866006
0.923255803994834,0.337775001302361
0.477165491320193,0.643189621157944
0.358174055814743,0.446347268298268
0.80390459485352,0.502253507263958
0.502548824995756,0.0171146439388394
0.0892782639712095,0.963651599362493
0.0469354623928666,0.282012649811804
0.603485877625644,0.730003608390689
0.840175141580403,0.24248574487865
0.255497775040567,0.799865045584738
0.378883501514792,0.102176135405898
0.962943602353334,0.910038472153246
0.734020465984941,0.422031850554049
0.178058229386806,0.62051728926599
0.150896023958921,0.390391203574836
0.690870625898242,0.566907081753016
0.991079241037369,0.0852487720549107
0.421060802415013,0.902383926324546
0.290472689084709,0.194967370480299
0.8598872134462,0.762590329162776
0.567537947557867,0.280442307703197
0.0281953932717443,0.707449804991484
0.116925651207566,0.0453382795676589
0.545214436948299,0.973803818225861
0.777230700477958,0.491107612848282
0.314535964280367,0.560200071893632
0.441705872304738,0.349647887051105
0.904027483426034,0.669234826229513
0.664152347482741,0.186049862764776
0.236207599751651,0.864998437464237
0.246472374536097,0.0234582731500268
0.661699938587844,0.956316208466887
0.890847322531044,0.438036685809493
0.447073667310178,0.511525333859026
0.327722815796733,0.328499836847186
0.771856244653463,0.651503541506827
0.53497158177197,0.133710869587958
0.119356110692024,0.81608004681766
0.0169540410861373,0.431316082365811
0.570966904051602,0.612224819138646
0.872090826742351,0.0948607642203569
0.286081471480429,0.916392599232495
0.408850528299809,0.236136863008142
0.995477149263024,0.807175171561539
0.70209002867341,0.290298921056092
0.147488987073302,0.720725575461984
0.183440255001187,0.27215467300266
0.720825806260109,0.716729320585728
0.96050557307899,0.201318569481373
0.389134164899588,0.75527776684612
0.257942494936287,0.092561811208725
0.829917817376554,0.896032250486314
0.59812577161938,0.381108350120485
0.0601081727072597,0.57519805431366
0.0848727859556675,0.178711543790996
